时间,事件,用户名,用户组,用户类型,认证方式,IP地址,终端MAC,接入点,接入点分组,接入网络, 虚拟局域网,角色,计算机名,终端类型,网卡厂商
="2019-01-22 15:28:14","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.83","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-22 15:30:49","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 15:43:41","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 16:19:57","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-C1-11-08-32-BC","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-22 16:19:58","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-22 16:20:16","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.97","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-22 16:46:00","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.77","20-AB-37-66-88-19","BJAP03","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-22 16:52:29","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.81","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-22 17:03:15","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-22 17:08:19","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:10:19","接入","F4-31-C3-16-BE-D0","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.79","F4-31-C3-16-BE-D0","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-22 17:10:40","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:10:42","接入","F4-31-C3-16-BE-D0","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.79","F4-31-C3-16-BE-D0","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-22 17:13:09","接入","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","D0-03-4B-A8-F3-F5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:20:38","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-22 17:22:29","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.80","AC-29-3A-C4-F8-29","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-3","苹果移动终端","Apple, Inc."
="2019-01-22 17:23:19","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","AC-29-3A-C4-F8-29","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:23:43","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:23:57","接入","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","90-B9-31-1A-C2-65","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:24:06","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.77","20-AB-37-66-88-19","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:24:16","接入","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","90-B9-31-1A-C2-65","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:24:27","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.83","B8-41-A4-F1-48-A5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:41:20","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.91","00-CD-FE-36-41-0B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-01-22 17:41:21","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:41:50","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.86","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-22 17:45:01","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 17:48:11","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.85","9C-2E-A1-9E-43-13","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-22 18:03:43","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.97","B8-C1-11-08-32-BC","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-22 18:03:48","接入","00-CD-FE-39-D8-6B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.104","00-CD-FE-39-D8-6B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-3","苹果移动终端","Apple, Inc."
="2019-01-22 18:03:59","接入","64-9A-BE-4B-1E-D8","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","64-9A-BE-4B-1E-D8","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 18:07:31","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.97","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-22 18:16:49","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.85","9C-2E-A1-9E-43-13","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-22 18:25:50","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 18:25:57","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.98","08-F4-AB-69-A2-58","BJAP02","Beijing","Brenntag-Guest","192","默认角色","DanielspleWatch","苹果移动终端","Apple, Inc."
="2019-01-22 18:29:58","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 18:32:43","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.97","B8-C1-11-08-32-BC","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-22 18:32:51","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 18:32:57","接入","90-2B-D2-E8-27-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.101","90-2B-D2-E8-27-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_20-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-22 18:33:05","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.98","08-F4-AB-69-A2-58","BJAP01","Beijing","Brenntag-Guest","192","默认角色","DanielspleWatch","苹果移动终端","Apple, Inc."
="2019-01-22 18:42:50","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-22 18:44:52","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-22 18:49:59","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.93","00-CD-FE-44-0B-F4","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-22 18:50:15","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","A4-12-32-01-87-E1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-22 18:51:13","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.93","00-CD-FE-44-0B-F4","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-22 18:59:49","接入","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","B4-8B-19-60-00-BD","BJAP02","Beijing","Brenntag-Guest","192","默认角色","WRicharkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-22 19:06:11","接入","F4-31-C3-3C-47-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-3C-47-4C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 19:06:17","接入","70-F0-87-AC-27-6E","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","70-F0-87-AC-27-6E","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-22 20:56:06","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.102","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-22 20:56:14","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.102","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-23 00:15:58","接入","DC-86-D8-81-5F-2C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","DC-86-D8-81-5F-2C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 00:15:59","接入","DC-86-D8-81-5F-2C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","DC-86-D8-81-5F-2C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 03:54:28","接入","DC-86-D8-81-5F-2C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","DC-86-D8-81-5F-2C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 03:54:29","接入","DC-86-D8-81-5F-2C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","DC-86-D8-81-5F-2C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 04:08:39","接入","DC-86-D8-81-5F-2C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","DC-86-D8-81-5F-2C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 04:08:40","接入","DC-86-D8-81-5F-2C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","DC-86-D8-81-5F-2C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 07:59:53","接入","14-BD-61-D5-AC-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","14-BD-61-D5-AC-F5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:00:38","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:02:10","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","48-43-7C-61-7A-F1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 08:04:16","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","AC-29-3A-C4-F8-29","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:04:24","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.111","AC-29-3A-C4-F8-29","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-3","苹果移动终端","Apple, Inc."
="2019-01-23 08:05:56","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.111","AC-29-3A-C4-F8-29","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-3","苹果移动终端","Apple, Inc."
="2019-01-23 08:06:16","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-F1-48-A5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:06:28","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:06:53","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.113","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-23 08:06:54","接入","F4-31-C3-16-BE-D0","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-16-BE-D0","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:07:58","接入","F4-31-C3-16-BE-D0","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.114","F4-31-C3-16-BE-D0","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-23 08:09:09","接入","80-19-34-E0-5D-F8","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","80-19-34-E0-5D-F8","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-01-23 08:09:17","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 08:09:23","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.113","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 08:09:34","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.113","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 08:10:12","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-01-23 08:12:05","接入","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-23 08:13:14","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:14:45","接入","D8-8F-76-9F-C6-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","D8-8F-76-9F-C6-1D","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:15:07","接入","D8-8F-76-9F-C6-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.117","D8-8F-76-9F-C6-1D","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboydeiPhone","苹果移动终端","Apple, Inc."
="2019-01-23 08:15:50","接入","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:16:41","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-23 08:18:02","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.110","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 08:18:49","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-23 08:22:04","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:22:13","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.113","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-23 08:23:30","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.119","38-37-8B-49-B8-63","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-23 08:23:42","接入","D8-8F-76-9F-C6-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.117","D8-8F-76-9F-C6-1D","BJAP01","Beijing","Brenntag-Guest","192","默认角色","xingboydeiPhone","苹果移动终端","Apple, Inc."
="2019-01-23 08:24:14","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.113","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-23 08:26:30","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:26:33","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-23 08:28:33","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:28:34","接入","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-23 08:28:45","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.120","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-23 08:29:56","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-23 08:30:37","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","00-CD-FE-36-41-0B","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:31:09","接入","E4-B3-18-1E-4A-D8","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","E4-B3-18-1E-4A-D8","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-01-23 08:31:25","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-01-23 08:31:38","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-23 08:32:03","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-23 08:32:57","接入","3C-6A-A7-FB-C4-2B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","3C-6A-A7-FB-C4-2B","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-01-23 08:39:07","接入","88-11-96-69-FD-DB","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","88-11-96-69-FD-DB","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-23 08:41:45","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-23 08:42:04","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.123","B8-41-A4-C0-A5-E3","BJAP03","Beijing","Brenntag-Guest","192","默认角色","wurongrdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-23 08:42:46","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
