时间,事件,用户名,用户组,用户类型,认证方式,IP地址,终端MAC,接入点,接入点分组,接入网络, 虚拟局域网,角色,计算机名,终端类型,网卡厂商
="2019-01-08 17:48:14","退出","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.32","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-User","1","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:48:45","退出","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:49:24","退出","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:49:58","退出","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","169.254.205.48","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:50:03","退出","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:50:29","退出","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","169.254.205.48","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:50:43","退出","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:51:04","退出","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","169.254.205.48","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:51:39","退出","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","169.254.205.48","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:51:42","退出","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 17:52:04","退出","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","169.254.205.48","68-94-23-6D-72-6F","BJAP02","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 17:53:57","退出","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","10.8.92.173","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-AD-User","11","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 18:03:13","退出","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","10.8.92.170","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-AD-User","11","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 18:08:00","退出","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.32","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-User","1","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 18:11:23","退出","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.3","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-Guest","192","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 18:22:57","退出","0C-84-DC-EF-93-DB","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.76","0C-84-DC-EF-93-DB","BJAP01","Beijing","Brenntag-User","1","默认角色","DESKTOP-TFV364I","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 18:49:56","退出","3C-6A-A7-FB-C4-2B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.79","3C-6A-A7-FB-C4-2B","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NBLLN","Windows PC","Intel Corporate"
="2019-01-08 18:54:05","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.6","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-08 18:54:13","退出","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.7","48-43-7C-58-97-31","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Lauras-iPhone","苹果移动终端","Apple, Inc."
="2019-01-08 18:55:31","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.6","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-08 18:55:50","退出","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.5","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-08 18:56:30","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.6","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-08 18:59:21","退出","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.7","48-43-7C-58-97-31","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Lauras-iPhone","苹果移动终端","Apple, Inc."
="2019-01-08 19:11:36","退出","68-94-23-6D-72-6F","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.32","68-94-23-6D-72-6F","BJAP01","Beijing","Brenntag-User","1","默认角色","BACBJ1NB17","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-08 19:20:14","退出","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.1","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 19:20:18","退出","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.4","00-CD-FE-44-0B-F4","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-08 19:22:02","退出","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.1","A4-12-32-01-87-E1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-08 19:25:26","退出","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.4","00-CD-FE-44-0B-F4","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-08 19:28:12","退出","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","10.8.92.173","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-AD-User","11","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-09 08:37:55","退出","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.12","00-CD-FE-44-0B-F4","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 08:38:43","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.11","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 08:42:44","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.11","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 08:47:55","退出","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.13","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 08:48:19","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.8","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 08:48:19","退出","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.9","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-09 08:48:19","退出","3C-6A-A7-FB-C4-2B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.79","3C-6A-A7-FB-C4-2B","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NBLLN","Windows PC","Intel Corporate"
="2019-01-09 08:48:46","退出","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","10.8.92.167","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-AD-User","11","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-09 08:48:46","退出","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.10","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 08:48:46","退出","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.12","00-CD-FE-44-0B-F4","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 08:48:46","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.11","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 08:48:46","退出","94-E9-6A-47-AF-AF","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.14","94-E9-6A-47-AF-AF","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPair","苹果移动终端","Apple, Inc."
="2019-01-09 08:48:46","退出","3C-6A-A7-FB-C4-2B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.79","3C-6A-A7-FB-C4-2B","BJAP01","Beijing","Brenntag-User","1","默认角色","BACBJ1NBLLN","Windows PC","Intel Corporate"
="2019-01-09 08:48:46","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.15","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-09 08:48:47","退出","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","10.8.92.167","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-AD-User","11","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-09 08:49:13","退出","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.13","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 08:58:54","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.11","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 09:00:51","退出","34-23-87-3A-BD-26","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.99","34-23-87-3A-BD-26","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NBJW","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-09 09:02:57","退出","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.12","00-CD-FE-44-0B-F4","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:03:37","退出","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.87","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NBJQ","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-09 09:10:13","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.8","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:10:19","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.8","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-09 09:10:21","退出","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.10","9C-2E-A1-9E-43-13","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 09:15:44","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.8","38-53-9C-F1-1D-3C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-09 09:26:25","退出","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.22","48-43-7C-58-97-31","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Lauras-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:40:50","退出","34-23-87-3A-AF-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.103","34-23-87-3A-AF-3C","BJAP01","Beijing","Brenntag-User","1","默认角色","BACBJ1NBFS","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-09 09:49:33","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.21","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:52:01","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.21","48-43-7C-61-7A-F1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:52:03","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.21","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:52:22","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.21","48-43-7C-61-7A-F1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 09:57:15","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.17","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 10:32:34","退出","34-23-87-3A-BD-21","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.104","34-23-87-3A-BD-21","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NBYZ","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-09 10:38:30","退出","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.12","00-CD-FE-44-0B-F4","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 10:49:20","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.17","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 11:02:16","退出","94-FE-22-06-D4-48","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.25","94-FE-22-06-D4-48","BJAP03","Beijing","Brenntag-Guest","192","默认角色","android-415eff2","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 11:03:51","退出","3C-6A-A7-72-CD-B5","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.23","3C-6A-A7-72-CD-B5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","A4478","Windows PC","Intel Corporate"
="2019-01-09 11:13:16","退出","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.10","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 11:25:02","退出","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.10","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 11:26:22","退出","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.10","9C-2E-A1-9E-43-13","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-09 11:33:49","退出","94-65-9C-A2-1C-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.100","94-65-9C-A2-1C-A5","BJAP01","Beijing","Brenntag-User","1","默认角色","basgp1nb75","Windows PC","Intel Corporate"
="2019-01-09 11:36:12","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.15","60-A3-7D-3F-DC-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-09 11:38:06","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.26","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-09 11:38:39","退出","90-2B-D2-E8-27-63","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.27","90-2B-D2-E8-27-63","BJAP01","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_20-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-09 11:41:03","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.15","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-09 11:41:09","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK(个人)","-","60-A3-7D-3F-DC-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-09 11:41:43","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.21","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 11:43:13","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.26","B8-C1-11-08-32-BC","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-09 11:46:54","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.8","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 11:47:17","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.8","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-09 11:47:36","退出","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.9","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-09 11:47:58","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.8","38-53-9C-F1-1D-3C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
